Date,"Ayr, ND","Alberta, MN","Jasper, MN","Ida Grove, IA","St. Joseph, MO",Barreirias,Sorriso,Rio Verde,Ponta Grossa,Rondonopolis
2014-04-28,-1.4324999999999992,-0.7524999999999995,-0.6524999999999999,-0.5324999999999989,0.16750000000000043,-2.6325000000000003,-4.0024999999999995,-2.2925000000000004,-1.022499999999999,-2.6724999999999994
2014-04-29,-1.42,-0.75,-0.6400000000000006,-0.5199999999999996,0.15000000000000036,-2.75,-3.960000000000001,-2.4000000000000004,-0.9100000000000001,-2.8100000000000005
2014-04-30,-1.5274999999999999,-0.8374999999999986,-0.7474999999999987,-0.5774999999999988,0.0625,-2.9174999999999986,-4.0175,-2.3774999999999995,-1.237499999999999,-2.807499999999999
2014-05-02,-1.397499999999999,-0.7574999999999985,-0.6174999999999997,-0.4974999999999987,0.14250000000000007,-2.6075,-3.7574999999999985,-2.2974999999999994,-1.1274999999999995,-2.657499999999999
2014-05-05,-1.3399999999999999,-0.7400000000000002,-0.6100000000000012,-0.41000000000000014,0.14999999999999858,-2.6500000000000004,-3.59,-2.2200000000000006,-1.1600000000000001,-2.6000000000000014
2014-05-06,-1.290000000000001,-0.7000000000000011,-0.5600000000000005,-0.33999999999999986,0.1899999999999995,-2.4800000000000004,-3.5600000000000005,-2.1400000000000006,-1.1400000000000006,-2.4400000000000013
2014-05-07,-1.299999999999999,-0.6999999999999993,-0.5700000000000003,-0.34999999999999964,0.1899999999999995,-2.4299999999999997,-3.51,-2.09,-1.0199999999999996,-2.49
2014-05-08,-1.192499999999999,-0.6524999999999999,-0.5625,-0.34249999999999936,0.1875,-2.4025,-3.4525000000000006,-2.3125,-0.8324999999999996,-2.522499999999999
2014-05-09,-1.2899999999999991,-0.7400000000000002,-0.5600000000000005,-0.4399999999999995,0.09999999999999964,-2.8200000000000003,-3.709999999999999,-2.3100000000000005,-1.209999999999999,-2.7699999999999996
2014-05-12,-1.3375000000000004,-0.7874999999999996,-0.6074999999999999,-0.4875000000000007,0.05250000000000021,-2.7475000000000005,-3.5175,-2.2775,-1.1075,-2.5975
2014-05-13,-1.2825000000000006,-0.7925000000000004,-0.6025000000000009,-0.4825000000000017,0.05749999999999922,-2.7425000000000015,-3.6625000000000014,-2.3325000000000014,-1.1225000000000005,-2.7425000000000015
2014-05-14,-1.1925000000000008,-0.6524999999999999,-0.41249999999999964,-0.39250000000000007,0.14749999999999908,-2.7125000000000004,-3.5024999999999995,-2.2825000000000006,-1.1624999999999996,-2.5725
2014-05-15,-1.102500000000001,-0.5525000000000002,-0.3224999999999998,-0.3025000000000002,0.23749999999999893,-2.5025000000000013,-3.3225,-2.1125000000000007,-0.8825000000000003,-2.2525000000000013
2014-05-16,-1.0999999999999996,-0.5500000000000007,-0.3200000000000003,-0.3000000000000007,0.28999999999999915,-2.1400000000000006,-3.380000000000001,-1.9900000000000002,-0.8800000000000008,-2.040000000000001
2014-05-19,-1.0024999999999995,-0.5524999999999984,-0.29249999999999865,-0.30249999999999844,0.2875000000000014,-2.192499999999999,-3.3324999999999996,-1.8724999999999987,-0.9724999999999984,-2.022499999999999
2014-05-20,-0.9975000000000005,-0.5075000000000003,-0.28749999999999964,-0.27749999999999986,0.3025000000000002,-1.9975000000000005,-3.227499999999999,-1.9774999999999991,-0.6374999999999993,-2.0474999999999994
2014-05-21,-1.0024999999999995,-0.5024999999999995,-0.2925000000000004,-0.28250000000000064,0.29749999999999943,-2.3225,-3.4625000000000004,-2.1624999999999996,-1.0525000000000002,-2.2524999999999995
2014-05-22,-0.9975000000000005,-0.6074999999999999,-0.35749999999999993,-0.27749999999999986,0.2524999999999995,-2.4175000000000004,-3.4375,-2.1374999999999993,-0.9275000000000002,-2.4574999999999996
2014-05-23,-0.9949999999999992,-0.6549999999999994,-0.5549999999999997,-0.2749999999999986,0.14500000000000135,-2.244999999999999,-3.3049999999999997,-2.3049999999999997,-0.9649999999999999,-2.584999999999999
2014-05-27,-0.9974999999999987,-0.6574999999999989,-0.5574999999999992,-0.29749999999999943,0.15249999999999986,-2.077499999999999,-3.3774999999999995,-2.057499999999999,-1.0274999999999999,-2.237499999999999
2014-05-28,-0.9474999999999998,-0.6574999999999989,-0.5574999999999992,-0.29749999999999943,0.15250000000000163,-2.2775,-3.147499999999999,-2.5374999999999996,-0.9274999999999984,-2.4375
2014-05-29,-0.9500000000000011,-0.6500000000000004,-0.5600000000000005,-0.3000000000000007,0.1899999999999995,-2.1799999999999997,-3.17,-2.1500000000000004,-0.8599999999999994,-2.25
2014-05-30,-0.9524999999999988,-0.6524999999999999,-0.5124999999999993,-0.30249999999999844,0.15750000000000064,-2.1724999999999994,-3.1624999999999996,-2.1525,-0.9324999999999992,-2.1324999999999985
2014-06-02,-0.9450000000000003,-0.7350000000000012,-0.5050000000000008,-0.29499999999999993,0.09499999999999886,-2.365,-3.2650000000000006,-2.085000000000001,-1.1350000000000016,-2.4350000000000005
2014-06-03,-0.9525000000000006,-0.6724999999999994,-0.5124999999999993,-0.3125,0.027499999999999858,-2.1724999999999994,-3.1225000000000005,-2.0824999999999996,-1.1624999999999996,-2.2025000000000006
2014-06-04,-1.0949999999999989,-0.6649999999999991,-0.46499999999999986,-0.3049999999999997,0.04499999999999993,-2.174999999999999,-3.135,-2.0549999999999997,-0.8949999999999996,-2.2349999999999994
2014-06-05,-1.1050000000000004,-0.6050000000000004,-0.4150000000000009,-0.2550000000000008,0.09499999999999886,-2.0250000000000004,-2.9350000000000005,-1.705,-0.8049999999999997,-2.005000000000001
2014-06-06,-1.0600000000000005,-0.5600000000000005,-0.370000000000001,-0.21000000000000085,0.14000000000000057,-2.1400000000000006,-2.9399999999999995,-1.67,-0.75,-1.9600000000000009
2014-06-09,-1.120000000000001,-0.6300000000000008,-0.4299999999999997,-0.2699999999999996,0.07000000000000028,-2.1500000000000004,-3.1500000000000004,-1.5,-0.8499999999999996,-1.9299999999999997
2014-06-10,-1.1750000000000007,-0.6750000000000007,-0.48499999999999943,-0.3249999999999993,0.025000000000000355,-2.125,-3.125,-1.6449999999999996,-0.7550000000000008,-2.045
2014-06-11,-1.125,-0.6349999999999998,-0.4350000000000005,-0.27500000000000036,0.07499999999999929,-1.8350000000000009,-2.9849999999999994,-1.5150000000000006,-0.625,-2.0150000000000006
2014-06-12,-1.0525000000000002,-0.5525000000000002,-0.3625000000000007,-0.20250000000000057,0.14750000000000085,-1.7225000000000001,-2.692499999999999,-1.2524999999999995,-0.48249999999999993,-1.942499999999999
2014-06-13,-1.057500000000001,-0.5675000000000008,-0.3674999999999997,-0.20749999999999957,0.13250000000000028,-1.6875,-3.057500000000001,-1.7874999999999996,-0.6974999999999998,-2.2375000000000007
2014-06-16,-1.0474999999999994,-0.5474999999999994,-0.35749999999999993,-0.1974999999999998,0.15249999999999986,-1.7974999999999994,-3.0275,-1.6374999999999993,-0.6674999999999986,-2.2874999999999996
2014-06-17,-0.9924999999999997,-0.5024999999999995,-0.3025000000000002,-0.14250000000000007,0.1974999999999998,-1.7125000000000004,-2.942500000000001,-1.6325000000000003,-0.5224999999999991,-2.2225
2014-06-18,-1.0700000000000003,-0.5199999999999996,-0.33000000000000007,-0.16999999999999993,0.17999999999999972,-1.7699999999999996,-2.74,-1.6400000000000006,-0.5800000000000001,-2.0199999999999996
2014-06-20,-1.0875000000000004,-0.5475000000000012,-0.34750000000000014,-0.1875,0.21249999999999858,-1.9275000000000002,-2.797500000000001,-1.3775000000000013,-0.5274999999999999,-2.1775
2014-06-23,-1.137500000000001,-0.5475000000000012,-0.39750000000000085,-0.2375000000000007,0.15249999999999986,-1.9575000000000014,-2.807500000000001,-1.3975000000000009,-0.5475000000000012,-2.227500000000001
2014-06-24,-1.1050000000000004,-0.5150000000000006,-0.3650000000000002,-0.20500000000000007,0.19500000000000028,-1.8149999999999995,-2.8049999999999997,-1.4350000000000005,-0.504999999999999,-1.9450000000000003
2014-06-25,-1.0875000000000004,-0.4975000000000005,-0.34750000000000014,-0.1875,0.21249999999999858,-1.807500000000001,-2.7075000000000014,-1.2375000000000007,-0.38750000000000107,-1.6775000000000002
2014-06-26,-1.0999999999999996,-0.5099999999999998,-0.35999999999999943,-0.1999999999999993,0.20000000000000107,-2.0299999999999994,-2.8599999999999994,-1.4899999999999984,-0.5499999999999989,-1.6999999999999993
2014-06-27,-1.0899999999999999,-0.4900000000000002,-0.34999999999999964,-0.1899999999999995,0.20999999999999908,-1.950000000000001,-2.8000000000000007,-1.4600000000000009,-0.3800000000000008,-1.7699999999999996
2014-07-01,-1.42,-0.6799999999999997,-0.5299999999999994,-0.3699999999999992,0.02999999999999936,-2.1899999999999995,-3.0500000000000007,-1.2699999999999996,-0.6199999999999992,-2.08
2014-07-02,-1.4750000000000014,-0.7350000000000012,-0.5850000000000009,-0.4250000000000007,-0.025000000000000355,-2.1750000000000007,-3.0150000000000006,-1.325000000000001,-0.46499999999999986,-2.045
2014-07-03,-1.5774999999999988,-0.8375000000000004,-0.6875,-0.5274999999999999,-0.1274999999999995,-2.2074999999999996,-2.9974999999999987,-1.3774999999999995,-0.40749999999999886,-1.8774999999999995
2014-07-07,-1.5500000000000007,-0.8500000000000014,-0.7100000000000009,-0.5500000000000007,-0.15000000000000036,-2.040000000000001,-2.67,-0.9800000000000004,-0.5800000000000001,-1.4900000000000002
2014-07-08,-1.4574999999999996,-0.7675000000000001,-0.6174999999999997,-0.4574999999999996,-0.067499999999999,-1.6775000000000002,-2.3874999999999993,-0.9275000000000002,-0.10749999999999993,-1.4074999999999989
2014-07-09,-1.5250000000000004,-0.8350000000000009,-0.6850000000000005,-0.4750000000000014,-0.1349999999999998,-1.6349999999999998,-2.715,-1.2250000000000014,-0.1750000000000007,-1.5650000000000013
2014-07-10,-1.6174999999999997,-0.8274999999999988,-0.7774999999999999,-0.567499999999999,-0.21749999999999936,-1.8374999999999986,-2.487499999999999,-1.0175,-0.21749999999999936,-1.6075
2014-07-11,-1.647499999999999,-0.9574999999999996,-0.8074999999999992,-0.5975000000000001,-0.24749999999999872,-1.567499999999999,-2.5374999999999996,-0.6174999999999997,-0.007500000000000284,-1.567499999999999
2014-07-14,-1.629999999999999,-0.9299999999999997,-0.7899999999999991,-0.5800000000000001,-0.22999999999999865,-1.6799999999999997,-2.379999999999999,-0.9599999999999991,0.05000000000000071,-1.709999999999999
2014-07-15,-0.6449999999999996,0.04499999999999993,0.19500000000000028,0.40500000000000114,0.745000000000001,-0.5949999999999989,-1.1150000000000002,-0.20500000000000007,0.8849999999999998,-0.5250000000000004
2014-07-16,-0.6524999999999999,0.04749999999999943,0.23749999999999893,0.3974999999999991,0.7474999999999987,-0.48249999999999993,-1.2225000000000001,-0.11250000000000071,0.9774999999999991,-0.2525000000000013
2014-07-17,-0.6475000000000009,0.04249999999999865,0.28249999999999886,0.40249999999999986,0.7524999999999995,-0.4175000000000004,-0.9575000000000014,-0.06750000000000078,1.1624999999999996,0.13250000000000028
2014-07-18,-0.6475000000000009,0.042500000000000426,0.07249999999999979,0.40249999999999986,0.7524999999999995,-0.4975000000000005,-0.9075000000000006,-0.06750000000000078,1.0325000000000006,0.0024999999999995026
2014-07-21,-0.6475000000000009,-0.057500000000000995,-0.04749999999999943,0.40249999999999986,0.7524999999999995,-0.5975000000000001,-0.8875000000000011,-0.027499999999999858,0.942499999999999,0.07249999999999979
2014-07-22,-0.6999999999999993,-0.09999999999999964,-0.2699999999999996,0.40000000000000036,0.75,-0.41000000000000014,-0.7899999999999991,0.0600000000000005,0.8900000000000006,0.27999999999999936
2014-07-23,-0.75,-0.09999999999999964,-0.25,0.16000000000000014,0.5500000000000007,-0.5999999999999996,-0.9800000000000004,-0.25,0.75,0.02999999999999936
2014-07-24,-0.7949999999999999,-0.20500000000000007,-0.23499999999999943,0.1750000000000007,0.5449999999999999,-0.625,-1.045,-0.3149999999999995,0.8850000000000016,0.03500000000000014
2014-07-25,-0.8525000000000009,-0.20250000000000057,-0.19250000000000078,0.11749999999999972,0.4974999999999987,-0.6125000000000007,-1.0625,-0.2925000000000004,0.8475000000000001,-0.012500000000001066
2014-07-28,-0.8949999999999996,-0.2550000000000008,-0.19500000000000028,0.11500000000000021,0.6349999999999998,-0.5950000000000006,-1.2349999999999994,-0.34500000000000064,0.7750000000000004,-0.20500000000000007
2014-07-29,-0.9450000000000003,-0.3550000000000004,-0.22500000000000142,0.1349999999999998,0.6349999999999998,-0.39500000000000135,-1.0549999999999997,-0.4450000000000003,0.875,-0.08500000000000085
2014-08-04,-1.8249999999999993,-0.8849999999999998,-0.625,-1.125,0.125,-0.6549999999999994,-1.2749999999999986,-0.004999999999999005,0.4850000000000012,-0.48499999999999943
2014-08-05,-2.067499999999999,-0.9274999999999984,-0.7674999999999983,-0.3674999999999997,0.13250000000000028,-0.8374999999999986,-1.3074999999999992,-0.3374999999999986,0.33250000000000135,-0.4474999999999998
2014-08-06,-2.0699999999999985,-0.9199999999999999,-0.7699999999999996,-0.3699999999999992,0.13000000000000078,-0.879999999999999,-1.4399999999999995,-0.4399999999999995,0.4400000000000013,-0.5699999999999985
2014-08-07,-2.2200000000000006,-1.0700000000000003,-0.9199999999999999,-1.3200000000000003,-0.22000000000000064,-1.0600000000000005,-1.6099999999999994,-0.4900000000000002,0.1999999999999993,-0.7899999999999991
2014-08-08,-2.4975000000000005,-1.3575,-1.1974999999999998,-0.7974999999999994,-0.5474999999999994,-1.3475000000000001,-1.9175000000000004,-0.8574999999999999,-0.08750000000000036,-1.3275000000000006
2014-08-11,-2.9175000000000004,-1.7675,-1.6175000000000015,-2.0175,-0.9675000000000011,-1.3775000000000013,-2.1275000000000013,-0.9975000000000005,-0.3575000000000017,-1.3275000000000006
2014-08-12,-2.8000000000000007,-1.6600000000000001,-1.5,-1.9000000000000004,-0.8600000000000012,-1.1899999999999995,-1.8800000000000008,-0.5400000000000009,-0.23000000000000043,-0.9900000000000002
2014-08-13,-2.674999999999999,-1.5350000000000001,-1.375,-1.7750000000000004,-0.7249999999999996,-1.0149999999999988,-1.8049999999999997,-0.8349999999999991,0.005000000000000782,-0.48499999999999943
2014-08-14,-2.2849999999999984,-1.0349999999999984,-0.7849999999999984,-1.2849999999999984,-0.23499999999999943,-0.7050000000000001,-1.205,-0.22499999999999964,0.4750000000000014,-0.254999999999999
2014-08-15,-1.1050000000000004,0.24499999999999922,0.3949999999999996,0.6950000000000003,1.045,0.6050000000000004,0.0649999999999995,0.9949999999999992,1.7149999999999999,1.1649999999999991
2014-08-18,-1.174999999999999,0.16500000000000092,0.4250000000000007,0.6750000000000007,0.9750000000000014,0.3550000000000004,-0.11500000000000021,0.9250000000000007,1.5250000000000004,0.7650000000000006
2014-08-19,-1.2725000000000009,0.067499999999999,0.3274999999999988,0.6274999999999995,1.1274999999999995,0.35749999999999993,-0.19250000000000078,0.9275000000000002,1.4774999999999991,0.8074999999999992
2014-08-20,-1.4175000000000004,-0.067499999999999,0.182500000000001,0.682500000000001,0.9824999999999999,0.28250000000000064,-0.10749999999999993,1.1724999999999994,1.6925000000000008,0.7524999999999995
2014-08-21,-1.5825000000000014,-0.13250000000000028,0.26750000000000007,0.6674999999999986,0.9174999999999986,0.09750000000000014,-0.3025000000000002,1.0574999999999992,1.487499999999999,0.5474999999999994
2014-08-22,-1.9399999999999995,-0.39000000000000057,0.5099999999999998,0.4599999999999991,0.6600000000000001,-0.5299999999999994,-0.5299999999999994,0.41000000000000014,1.0999999999999996,0.3000000000000007
2014-08-25,-1.6675000000000004,0.13250000000000028,1.1824999999999992,0.7324999999999999,0.9324999999999992,-0.14750000000000085,-0.3674999999999997,0.9924999999999997,1.2824999999999989,0.6124999999999989
2014-08-26,-1.1750000000000007,1.0249999999999986,1.674999999999999,1.424999999999999,2.0249999999999986,0.36499999999999844,0.24499999999999922,1.3149999999999995,1.7149999999999999,1.0749999999999993
2014-08-28,-1.1475000000000009,1.0424999999999986,1.7024999999999988,1.4524999999999988,2.0524999999999984,0.41249999999999964,0.2624999999999993,0.9324999999999992,1.7524999999999995,1.0524999999999984
2014-09-04,-1.4124999999999996,0.8874999999999993,1.5374999999999996,-1.2125000000000004,-1.2125000000000004,0.15750000000000064,0.01750000000000007,1.0175,1.3575,1.147499999999999
2014-09-05,-1.4350000000000005,0.8550000000000004,1.5149999999999988,1.3650000000000002,-1.245000000000001,0.08499999999999908,-0.21499999999999986,0.8449999999999989,1.174999999999999,0.6950000000000003
2014-09-08,-1.6175000000000015,0.6724999999999994,1.3324999999999996,1.1824999999999992,-1.4275000000000002,-0.16750000000000043,-0.33750000000000036,0.692499999999999,0.7724999999999991,0.6324999999999985
2014-09-09,-1.6349999999999998,0.6549999999999994,1.5149999999999988,-1.4350000000000005,-1.4350000000000005,-0.125,-0.16500000000000092,0.6849999999999987,0.7349999999999994,0.5249999999999986
2014-09-10,-1.5700000000000003,0.7199999999999989,1.5799999999999983,1.7299999999999986,-1.370000000000001,-0.120000000000001,-0.34000000000000163,0.6099999999999994,0.6799999999999997,0.41999999999999993
2014-09-11,-1.5950000000000006,0.6950000000000003,1.5549999999999997,-1.3949999999999996,-1.4049999999999994,0.004999999999999005,-0.28500000000000014,0.8149999999999995,0.6349999999999998,0.5350000000000001
2014-09-12,-1.8599999999999994,0.4399999999999995,1.2899999999999991,-1.6600000000000001,-1.6600000000000001,-0.5500000000000007,-0.8100000000000005,0.15000000000000036,0.27999999999999936,-0.16000000000000014
2014-09-17,-0.8449999999999989,1.495000000000001,-0.6949999999999985,0.5050000000000008,-0.6049999999999986,0.6750000000000007,0.21499999999999986,1.0650000000000013,1.3650000000000002,1.1550000000000011
2014-09-18,-0.8450000000000006,1.495000000000001,-0.6950000000000003,0.5050000000000008,-0.6050000000000004,0.7750000000000004,0.22499999999999964,1.1050000000000004,1.6449999999999996,1.165000000000001
2014-09-23,-0.8525000000000009,-0.20250000000000057,-0.7025000000000006,-0.6025000000000009,-0.6025000000000009,0.8774999999999995,0.7474999999999987,1.1574999999999989,1.7174999999999994,1.4674999999999994
2014-09-24,-0.8475000000000001,-0.40749999999999886,-0.6974999999999998,-0.5975000000000001,-0.5975000000000001,0.8925000000000001,0.5024999999999995,1.1925000000000008,1.762500000000001,1.1425
2014-09-25,-0.8474999999999984,-0.5074999999999985,-0.6974999999999998,-0.5974999999999984,-0.5974999999999984,1.0025000000000013,0.5425000000000004,1.2525000000000013,1.7825000000000006,1.102500000000001
2014-09-26,-0.9024999999999999,-0.5024999999999995,-0.7024999999999988,-0.6024999999999991,-0.6024999999999991,0.6875,0.5275000000000016,1.2575000000000003,1.8475000000000001,1.1275000000000013
2014-09-29,-0.8949999999999996,-0.7050000000000001,-0.6950000000000003,-0.5949999999999989,-0.6049999999999986,0.9750000000000014,0.39500000000000135,0.9350000000000005,1.745000000000001,1.0549999999999997
2014-09-30,-0.9024999999999999,-0.7025000000000006,-0.7025000000000006,-0.6025000000000009,-0.6025000000000009,0.8974999999999991,0.4275000000000002,1.067499999999999,1.9975000000000005,1.2774999999999999
2014-10-01,-0.8475000000000001,-0.6875,-0.6974999999999998,-0.5975000000000001,-0.5975000000000001,0.8624999999999989,0.2624999999999993,0.9124999999999996,1.6624999999999996,1.1024999999999991
2014-10-02,-0.8449999999999989,-0.6849999999999987,-0.6949999999999985,-0.5949999999999989,-0.6049999999999986,0.7949999999999999,0.1850000000000005,0.8450000000000006,1.5950000000000006,0.9850000000000012
2014-10-03,-0.8525000000000009,-0.682500000000001,-0.7025000000000006,-0.6025000000000009,-0.6025000000000009,0.7575000000000003,0.47749999999999915,0.9774999999999991,1.7074999999999996,1.1274999999999995
2014-10-06,-0.8524999999999991,-0.6824999999999992,-0.7524999999999995,-0.6024999999999991,-0.6024999999999991,0.5775000000000006,0.2575000000000003,0.9575000000000014,1.4975000000000005,1.0075000000000003
2014-10-07,-0.8475000000000001,-0.7075000000000014,-0.7774999999999999,-0.5975000000000001,-0.5975000000000001,0.6524999999999999,0.34249999999999936,1.0324999999999989,1.5124999999999993,1.0625
2014-10-08,-0.8499999999999996,-0.7400000000000002,-0.7799999999999994,-0.5999999999999996,-0.5999999999999996,0.5600000000000005,0.2599999999999998,1.0700000000000003,1.5099999999999998,1.0300000000000011
2014-10-09,-0.9000000000000004,-0.75,-0.7799999999999994,-0.5999999999999996,-0.5999999999999996,0.5999999999999996,0.3100000000000005,1.1999999999999993,1.540000000000001,1.0
2014-10-10,-0.8949999999999996,-0.754999999999999,-0.7750000000000004,-0.5949999999999989,-0.45500000000000007,0.5950000000000006,0.5150000000000006,1.205,1.6750000000000007,1.1349999999999998
2014-10-13,-0.9024999999999999,-0.7525000000000013,-0.7825000000000006,-0.6025000000000009,-0.45250000000000057,0.5574999999999992,0.28749999999999964,1.0874999999999986,1.4574999999999996,1.0374999999999996
2014-10-14,-0.8975000000000009,-0.7575000000000003,-0.7775000000000016,-0.5975000000000001,-0.44750000000000156,0.35249999999999915,0.28249999999999886,0.8424999999999994,1.442499999999999,0.942499999999999
2014-10-15,-0.8949999999999996,-0.7550000000000008,-0.745000000000001,-0.5950000000000006,-0.5050000000000008,0.29499999999999993,0.19500000000000028,0.8249999999999993,1.5549999999999997,1.004999999999999
2014-10-16,-0.8949999999999996,-0.754999999999999,-0.7449999999999992,-0.5949999999999989,-0.504999999999999,0.16500000000000092,0.14500000000000135,0.6950000000000003,1.4750000000000014,0.8450000000000006
2014-10-17,-0.8975000000000009,-0.7575000000000003,-0.7475000000000005,-0.5975000000000001,-0.4975000000000005,0.5124999999999993,0.14250000000000007,1.1425,1.5924999999999994,0.9024999999999999
2014-10-20,-0.9025000000000016,-0.7525000000000013,-0.7525000000000013,-0.6025000000000009,-0.6025000000000009,0.5774999999999988,0.16749999999999865,1.0474999999999994,1.5574999999999992,0.8474999999999984
2014-10-21,-0.9024999999999999,-0.7524999999999995,-0.7524999999999995,-0.6025000000000009,-0.6025000000000009,0.1775000000000002,-0.03250000000000064,0.8375000000000004,1.3774999999999995,1.0175
2014-10-22,-0.8974999999999991,-0.7575000000000003,-0.7474999999999987,-0.5975000000000001,-0.6474999999999991,0.41249999999999964,0.23249999999999993,0.8925000000000001,1.6125000000000007,1.012500000000001
2014-10-23,-0.9024999999999999,-0.7524999999999995,-0.7524999999999995,-0.6024999999999991,-0.6524999999999999,-0.08249999999999957,-0.36249999999999893,0.45750000000000135,1.2175000000000011,0.5275000000000016
2014-10-24,-0.8949999999999996,-0.7550000000000008,-0.745000000000001,-0.5950000000000006,-0.6550000000000011,0.1850000000000005,0.34499999999999886,0.7649999999999988,1.5350000000000001,1.125
2014-10-27,-0.9000000000000004,-0.75,-0.75,-0.6100000000000012,-0.6500000000000004,-0.40000000000000036,-0.2900000000000009,0.5099999999999998,1.129999999999999,0.5299999999999994
2014-10-28,-0.8499999999999996,-0.75,-0.75,-0.6099999999999994,-0.6500000000000004,-0.08999999999999986,-0.16999999999999993,0.5500000000000007,1.3399999999999999,0.5500000000000007
2014-10-29,-0.8499999999999996,-0.75,-0.75,-0.6199999999999992,-0.6799999999999997,-0.20999999999999908,-0.379999999999999,0.5099999999999998,1.0099999999999998,0.2699999999999996
2014-10-30,-0.8424999999999994,-0.7524999999999995,-0.7524999999999995,-0.6225000000000005,-0.7025000000000006,0.307500000000001,-0.10249999999999915,0.8774999999999995,1.4375,0.6575000000000006
2014-10-31,-0.875,-0.754999999999999,-0.7249999999999996,-0.6050000000000004,-0.6750000000000007,-0.1349999999999998,-0.6649999999999991,0.47499999999999964,0.9450000000000003,0.3249999999999993
2014-11-03,-0.8874999999999993,-0.6974999999999998,-0.7374999999999989,-0.5875000000000004,-0.6875,-0.037499999999999645,-0.3974999999999991,0.5125000000000011,1.3224999999999998,0.7825000000000006
2014-11-04,-0.9000000000000004,-0.7099999999999991,-0.6999999999999993,-0.5999999999999996,-0.6999999999999993,0.11000000000000121,-0.16000000000000014,0.6699999999999999,1.3499999999999996,0.7800000000000011
2014-11-05,-0.9150000000000009,-0.7149999999999999,-0.7149999999999999,-0.6150000000000002,-0.7149999999999999,-0.15499999999999936,-0.3149999999999995,0.6549999999999994,1.2550000000000008,0.7650000000000006
2014-11-06,-0.9299999999999997,-0.7300000000000004,-0.7300000000000004,-0.6300000000000008,-0.7300000000000004,-0.3100000000000005,-0.5099999999999998,0.6399999999999988,1.1199999999999992,0.6399999999999988
2014-11-07,-0.8324999999999996,-0.7424999999999997,-0.7324999999999999,-0.6325000000000003,-0.7324999999999999,-0.42249999999999943,-0.4924999999999997,0.5474999999999994,1.1675000000000004,0.5775000000000006
2014-11-10,-0.8149999999999995,-0.7249999999999996,-0.6650000000000009,-0.6150000000000002,-0.46499999999999986,0.22499999999999964,-0.3650000000000002,0.29499999999999993,1.3249999999999993,0.5549999999999997
2014-11-11,-0.8249999999999993,-0.7249999999999996,-0.6749999999999989,-0.625,-0.47499999999999964,-0.29499999999999993,-0.7449999999999992,0.09500000000000064,0.9450000000000003,0.15500000000000114
2014-11-12,-0.8025000000000002,-0.7125000000000004,-0.6524999999999999,-0.6024999999999991,-0.4324999999999992,-0.05250000000000021,-0.3324999999999996,0.5975000000000001,1.1675000000000004,0.7074999999999996
2014-11-13,-0.7650000000000006,-0.6750000000000007,-0.6150000000000002,-0.5650000000000013,-0.40500000000000114,-0.2350000000000012,-0.495000000000001,0.6549999999999994,1.2249999999999996,0.5849999999999991
2014-11-14,-0.7800000000000011,-0.6900000000000013,-0.6300000000000008,-0.5800000000000001,-0.4200000000000017,0.06999999999999851,-0.3200000000000003,0.8199999999999985,1.4699999999999989,0.5499999999999989
2014-11-17,-0.8025000000000002,-0.7025000000000006,-0.6524999999999999,-0.6025000000000009,-0.40249999999999986,-0.20250000000000057,-0.6325000000000003,0.41749999999999865,1.0274999999999999,0.317499999999999
2014-11-18,-0.8025000000000002,-0.7025000000000006,-0.5525000000000002,-0.6024999999999991,-0.40249999999999986,0.15750000000000064,-0.46250000000000036,0.09750000000000014,1.0274999999999999,0.1374999999999993
2014-11-19,-0.7474999999999987,-0.7074999999999996,-0.5474999999999994,-0.5474999999999994,-0.3974999999999991,0.3125,-0.4275000000000002,0.8825000000000003,0.8625000000000007,0.5625
2014-11-20,-0.7449999999999992,-0.7050000000000001,-0.5449999999999999,-0.5449999999999999,-0.3049999999999997,0.375,-0.5150000000000006,0.8249999999999993,0.625,0.4350000000000005
2014-11-21,-0.75,-0.7000000000000011,-0.5500000000000007,-0.5500000000000007,-0.3000000000000007,0.11999999999999922,-0.4800000000000004,0.4599999999999991,0.8499999999999996,0.17999999999999972
2014-11-24,-0.6974999999999998,-0.7074999999999996,-0.5475000000000012,-0.5274999999999999,-0.2975000000000012,-0.007500000000000284,-0.8774999999999995,0.5924999999999994,0.8825000000000003,0.3825000000000003
2014-11-25,-0.6999999999999993,-0.6999999999999993,-0.5499999999999989,-0.5299999999999994,-0.29999999999999893,0.3200000000000003,-0.9399999999999995,-0.019999999999999574,0.5800000000000001,0.22000000000000064
2014-11-26,-0.7000000000000011,-0.7000000000000011,-0.5500000000000007,-0.5300000000000011,-0.3000000000000007,0.629999999999999,-0.5800000000000001,0.3899999999999988,1.0,0.4599999999999991
2014-11-28,-0.6999999999999993,-0.6999999999999993,-0.5500000000000007,-0.5299999999999994,0.009999999999999787,0.5299999999999994,-0.2599999999999998,0.41999999999999993,1.0299999999999994,0.3000000000000007
2014-12-01,-0.6999999999999993,-0.6699999999999999,-0.5500000000000007,-0.5299999999999994,-0.3000000000000007,0.27999999999999936,-0.41000000000000014,0.2900000000000009,0.8900000000000006,0.08000000000000007
2014-12-02,-0.6974999999999998,-0.6775000000000002,-0.5474999999999994,-0.5274999999999999,-0.29749999999999943,0.432500000000001,-0.40749999999999886,0.5225000000000009,1.0225000000000009,0.2525000000000013
